uf,season,week,P25,P50,P75,P90,P95
AL,2022-2023,10,44,95,111,414,698.5999999999995
AL,2022-2023,11,41,90,103.45000000000005,425,703.05
AL,2022-2023,12,40,88,102,395.10000000000014,675.2999999999997
AL,2022-2023,13,40,91,108,405.3000000000004,695.5999999999995
AL,2022-2023,14,41,87,102,432,686.0999999999999
AL,2022-2023,15,41,92,107,444.10000000000014,766.3499999999997
AL,2022-2023,16,44,99,117,454.2000000000003,817.0999999999999
AL,2022-2023,17,46.75,99.5,116.45000000000005,459.3000000000004,792.05
AL,2022-2023,18,50,103,118,479.10000000000014,790.3999999999996
AL,2022-2023,19,51,113,131,533.700000000001,863.1499999999999
AL,2022-2023,20,51,110,130,580,844.6499999999994
AL,2022-2023,21,58,128,147.45000000000005,563.1000000000001,947.3499999999997
AL,2022-2023,22,61.75,134,153.45000000000005,611,988
AL,2022-2023,23,67,142,163,697,1145.1499999999999
AL,2022-2023,24,64,149.5,177.45000000000005,724.3000000000004,1177
AL,2022-2023,25,79.75,167,191.45000000000005,773,1215.6999999999994
AL,2022-2023,26,84.75,180,200,827.700000000001,1335.1499999999999
AL,2022-2023,27,93,193.5,227,956.4000000000005,1671
AL,2022-2023,28,104,231,263,1072.2000000000003,1731.6499999999985
AL,2022-2023,29,115,253.5,289.45000000000005,1205.0000000000014,1919.6999999999994
AL,2022-2023,30,130.75,281,321.45000000000005,1299.7000000000023,2075.2999999999997
AL,2022-2023,31,145,323.5,376,1454.1000000000001,2385.0999999999995
AL,2022-2023,32,154.75,335.5,394,1461.4000000000005,2349
AL,2022-2023,33,161,356,418.45000000000005,1693.1000000000001,2629.2999999999993
AL,2022-2023,34,177.75,391,443,1809.6000000000008,2869.0499999999975
AL,2022-2023,35,172,389,442.45000000000005,1788.2000000000016,2660.399999999998
AL,2022-2023,36,184.75,395.5,455,1928.3000000000004,3285.2999999999993
AL,2022-2023,37,172.75,387,441,1714.2000000000003,2824.05
AL,2022-2023,38,169.75,372,434,1856.1000000000001,2866.5499999999975
AL,2022-2023,39,186,380,445.45000000000005,1673.1000000000001,2670.5999999999995
AL,2022-2023,40,162.75,359,419,1616.1000000000001,2716.199999999999
AL,2022-2023,41,155.75,335,386.45000000000005,1613.2000000000003,2417.2499999999995
AL,2022-2023,42,144.75,314,362.45000000000005,1486.1000000000001,2443.25
AL,2022-2023,43,135,305,348,1469.4000000000005,2299.999999999999
AL,2022-2023,44,123,269.5,311,1335,2088.1499999999996
AL,2022-2023,45,112,246.5,284,1151.5000000000007,1956.2499999999998
AL,2022-2023,46,111,223.5,260,1122.700000000001,1855.8999999999992
AL,2022-2023,47,102,218,251,1013.4000000000005,1634.3499999999997
AL,2022-2023,48,92,200.5,233.45000000000005,931.4000000000005,1488.1999999999998
AL,2022-2023,49,82,179,208,831.2000000000003,1497.3499999999988
AL,2022-2023,50,74,168,194,824.6000000000008,1361
AL,2022-2023,51,71,161,185.45000000000005,749,1267.3999999999996
AL,2022-2023,52,67,146,171.45000000000005,670.1000000000001,1152.1499999999999
AM,2022-2023,1,70,102,109,209,282.04999999999995
AM,2022-2023,2,71,102.5,109,216.10000000000014,276
AM,2022-2023,3,73,107,113,216.10000000000014,273
AM,2022-2023,4,75,109.5,116,222.10000000000014,288.2499999999998
AM,2022-2023,5,79,113,120,236.10000000000014,307.04999999999995
AM,2022-2023,6,85,119,127,233.10000000000014,309
AM,2022-2023,7,90,124,132,252,324.04999999999995
AM,2022-2023,8,95,135,144,267.10000000000014,352.0999999999999
AM,2022-2023,9,97,139,148,290,375
AM,2022-2023,10,106,152,163,319,390
AM,2022-2023,11,118,161,173,333,406.0999999999999
AM,2022-2023,12,123,177,188,365.2000000000003,455
AM,2022-2023,13,137,193,207,403.10000000000014,506.04999999999995
AM,2022-2023,14,149,211,225,426.10000000000014,544.0999999999999
AM,2022-2023,15,163,233.5,250,462.10000000000014,595.05
AM,2022-2023,16,177.75,247,265,494.10000000000014,629.1499999999999
AM,2022-2023,17,187,263,280,529.1000000000001,671.0999999999999
AM,2022-2023,18,192,271.5,287,538,679.1999999999998
AM,2022-2023,19,196,277,296,565.2000000000003,705.05
AM,2022-2023,20,197.75,278.5,298,564.3000000000004,734
AM,2022-2023,21,201.75,279.5,298,553.1000000000001,721.05
AM,2022-2023,22,202,286,304,591.1000000000001,736.1999999999998
AM,2022-2023,23,198,277,296,554,688.1499999999999
AM,2022-2023,24,197,267.5,285,560.1000000000001,712.2499999999998
AM,2022-2023,25,192,269,285,533,661.05
AM,2022-2023,26,185,262,279,529.1000000000001,680.3499999999997
AM,2022-2023,27,176,249,264.45000000000005,492,633.1999999999998
AM,2022-2023,28,172,237,255,488.10000000000014,601.05
AM,2022-2023,29,159,231.5,248,466.10000000000014,573.2499999999998
AM,2022-2023,30,156,217,229,435,537
AM,2022-2023,31,146,208,223.45000000000005,411.10000000000014,527.05
AM,2022-2023,32,142,199,211,393.10000000000014,499
AM,2022-2023,33,130.75,185.5,197,372.10000000000014,479.0999999999999
AM,2022-2023,34,122.75,176,188,355.10000000000014,447.14999999999986
AM,2022-2023,35,116.75,164,176,325.2000000000003,409.14999999999986
AM,2022-2023,36,110,159.5,170.45000000000005,323.10000000000014,397.0999999999999
AM,2022-2023,37,108,150,160,302.10000000000014,386.04999999999995
AM,2022-2023,38,100,142,152,293,355.04999999999995
AM,2022-2023,39,96,137,145,288,363.04999999999995
AM,2022-2023,40,88,128,136,259,330
AM,2022-2023,41,83,121,129,253,322
AM,2022-2023,42,80,112,121,231.10000000000014,308.0999999999999
AM,2022-2023,43,78,111,118,224.10000000000014,286.04999999999995
AM,2022-2023,44,74,106,113,220.10000000000014,278.04999999999995
AM,2022-2023,45,72,103,110,207.10000000000014,257.04999999999995
AM,2022-2023,46,69,100,107,206.20000000000027,277.04999999999995
AM,2022-2023,47,69,98.5,105,208,260.04999999999995
AM,2022-2023,48,67.75,96,103,203.10000000000014,261.04999999999995
AM,2022-2023,49,69,99,105,196,246.04999999999995
AM,2022-2023,50,66.75,99,106,206.10000000000014,266.0999999999999
AM,2022-2023,51,70,99,106,210,273.14999999999986
AM,2022-2023,52,71,103,109.45000000000005,212,274.2999999999997
AP,2022-2023,1,8,16,18,51,71.04999999999995
AP,2022-2023,2,8,16,17,53,75.04999999999995
AP,2022-2023,3,8,16,17,50,72
AP,2022-2023,4,8,15,17,48,68
AP,2022-2023,5,8,15,17,49,68.04999999999995
AP,2022-2023,6,7,13,15,44.100000000000136,63.049999999999955
AP,2022-2023,7,6,13,14,42,55.049999999999955
AP,2022-2023,8,6,12,13,38,52
AP,2022-2023,9,6,11,13,36,50
AP,2022-2023,10,5,11,12,33,48
AP,2022-2023,11,5,11,12,36.100000000000136,50.049999999999955
AP,2022-2023,12,6,12,13,38,55
AP,2022-2023,13,7,14,15,43.100000000000136,64
AP,2022-2023,14,8,16,18,52,73
AP,2022-2023,15,9,18,21,56,82.09999999999991
AP,2022-2023,16,11,21,23,66,90
AP,2022-2023,17,12,24,26,72.10000000000014,103
AP,2022-2023,18,13,25.5,29,82,121.04999999999995
AP,2022-2023,19,15,27,30,85,121
AP,2022-2023,20,15,28,31,87,128.04999999999995
AP,2022-2023,21,16,30,34,92,130.04999999999995
AP,2022-2023,22,16,29,33,98.10000000000014,136
AP,2022-2023,23,16,29,33,93,132
AP,2022-2023,24,16,29,33,94,136
AP,2022-2023,25,15,29,32,93,128
AP,2022-2023,26,14,27,31,83,113
AP,2022-2023,27,13,25,28,83,118.04999999999995
AP,2022-2023,28,12,24,27,77,111.04999999999995
AP,2022-2023,29,12,23,25,72,101
AP,2022-2023,30,11,22,24,71,100
AP,2022-2023,31,10,20,22,61,89
AP,2022-2023,32,10,19,21,62,88.04999999999995
AP,2022-2023,33,9,18,20,57,83.04999999999995
AP,2022-2023,34,8,16,18,53,78
AP,2022-2023,35,8,15,17,51.100000000000136,70
AP,2022-2023,36,8,15,17,48,68
AP,2022-2023,37,7,15,16,46,72.04999999999995
AP,2022-2023,38,7,14,16,46,64
AP,2022-2023,39,7,14,16,43,63
AP,2022-2023,40,7,14,16,41.100000000000136,60
AP,2022-2023,41,7,14,16,45,64
AP,2022-2023,42,8,15,17,49.100000000000136,65.04999999999995
AP,2022-2023,43,8,16,18,51,68
AP,2022-2023,44,9,17,19,51,73.04999999999995
AP,2022-2023,45,9,17,18,52,69.04999999999995
AP,2022-2023,46,9,16,18,52,74.04999999999995
AP,2022-2023,47,8,16,18,51,71.04999999999995
AP,2022-2023,48,8,16,18,50,73
AP,2022-2023,49,8,16,18,48,70.04999999999995
AP,2022-2023,50,8,16,18,50,72
AP,2022-2023,51,8,17,19,50,72
AP,2022-2023,52,8,16,18,50,70.04999999999995
BA,2022-2023,1,263,396,427,1030.2000000000003,1573.3499999999997
BA,2022-2023,2,261,396,429,1021.6000000000008,1451.3499999999997
BA,2022-2023,3,270,401,434,1043.1000000000001,1529.5999999999995
BA,2022-2023,4,264,412,450,1081.1000000000001,1555.1
BA,2022-2023,5,277.75,413,453,1053.1000000000001,1447.4999999999995
BA,2022-2023,6,285,426.5,467,1075.5000000000007,1643.2999999999997
BA,2022-2023,7,290,434,469.45000000000005,1163,1663.099999999999
BA,2022-2023,8,301.75,448,483.45000000000005,1200.2000000000003,1772.1499999999999
BA,2022-2023,9,324,481.5,512.9000000000001,1178,1732.5999999999995
BA,2022-2023,10,343,500,539.45,1250.5000000000007,1913.999999999999
BA,2022-2023,11,361,534,573,1394.2000000000003,2019.05
BA,2022-2023,12,396.75,582,633,1498.1000000000001,2166.3999999999996
BA,2022-2023,13,455.75,642,702.45,1659.6000000000008,2269.0999999999985
BA,2022-2023,14,520,741.5,796.9000000000001,1872.2000000000003,2660.2999999999997
BA,2022-2023,15,587,836,901,2140.300000000002,3153.3499999999995
BA,2022-2023,16,684.75,984.5,1059,2292.900000000003,3385.3499999999995
BA,2022-2023,17,771,1114.5,1195,2672.5000000000045,3952.3999999999996
BA,2022-2023,18,873,1250.5,1343,2994.2000000000003,4127.0499999999975
BA,2022-2023,19,978.25,1399,1500.9,3326.4000000000005,4761.65
BA,2022-2023,20,1069.75,1517,1623.45,3561.4000000000005,5148.949999999999
BA,2022-2023,21,1152.75,1608,1713,3886.3000000000056,5876.3499999999985
BA,2022-2023,22,1180.75,1678.5,1790,4013.1,5563.249999999995
BA,2022-2023,23,1221.75,1737,1859.3500000000001,4032.2000000000003,5582.3499999999985
BA,2022-2023,24,1238.5,1766,1880.45,4159.500000000001,5755.999999999996
BA,2022-2023,25,1269.25,1788.5,1897,4061.800000000001,6411.75
BA,2022-2023,26,1307.75,1846,1976.9,4481.200000000002,6410.499999999999
BA,2022-2023,27,1320.75,1887,2012.45,4426.000000000003,6146.3499999999985
BA,2022-2023,28,1346.75,1942,2065.9,4339.500000000001,5907.599999999991
BA,2022-2023,29,1355.75,1893,2038.3500000000001,4555.200000000001,6678.55
BA,2022-2023,30,1345.75,1907,2051.9,4459.500000000001,6370.15
BA,2022-2023,31,1292,1873.5,2000.3500000000001,4338,6344.15
BA,2022-2023,32,1239.75,1797.5,1928.9,4158.300000000003,5831.449999999997
BA,2022-2023,33,1149,1646.5,1773.3500000000001,3996.3,5756.049999999999
BA,2022-2023,34,1091.75,1572,1693,3610.2000000000003,4996.8499999999995
BA,2022-2023,35,982.75,1408,1527,3242.9000000000015,4868.449999999993
BA,2022-2023,36,877,1251.5,1337.9,2970.2000000000003,4176.699999999999
BA,2022-2023,37,785.75,1118,1191.45,2742,3930.999999999999
BA,2022-2023,38,699,990,1074,2524.3,3603.35
BA,2022-2023,39,606,877,949,2220.2000000000003,3131.5999999999995
BA,2022-2023,40,550.75,802.5,863,1949.4000000000005,2821.499999999999
BA,2022-2023,41,499.75,711,764.45,1777.1000000000001,2658.6999999999994
BA,2022-2023,42,452,649,693.45,1650.4000000000005,2401.0999999999995
BA,2022-2023,43,402.75,599.5,662.45,1606.1000000000001,2399.45
BA,2022-2023,44,377.75,559,604,1484.3000000000004,2169.0499999999975
BA,2022-2023,45,344,515.5,561.45,1342,1945.4499999999996
BA,2022-2023,46,325,481,515,1223.4000000000005,1792.7499999999993
BA,2022-2023,47,306,458,496,1243,1731.3999999999996
BA,2022-2023,48,292,426,459,1112,1564.7499999999993
BA,2022-2023,49,281,416,451.45000000000005,1124.5000000000007,1648.4999999999995
BA,2022-2023,50,270,403,438,1039.800000000001,1512.05
BA,2022-2023,51,271,396.5,428.45000000000005,1062.4000000000005,1499.049999999999
BA,2022-2023,52,269,387,415.45000000000005,1016.700000000001,1446.6999999999994
CE,2022-2023,1,225,336,361.45000000000005,796,1025.05
CE,2022-2023,2,203,314,339,706.1000000000001,914.2499999999998
CE,2022-2023,3,197,283.5,303.45000000000005,710.5000000000007,917.3999999999996
CE,2022-2023,4,188,268,290,660.1000000000001,915.0999999999999
CE,2022-2023,5,184,267,287.45000000000005,622.2000000000003,815.05
CE,2022-2023,6,174,259,282,625.1000000000001,809
CE,2022-2023,7,173,252,273,604.1000000000001,789.4999999999995
CE,2022-2023,8,168,253,272,601.2000000000003,786.0999999999999
CE,2022-2023,9,162,239.5,260,593.2000000000003,779.05
CE,2022-2023,10,164,244,264.45000000000005,600.5000000000007,819.3999999999996
CE,2022-2023,11,164,245,269.45000000000005,591.3000000000004,801
CE,2022-2023,12,181,266,289,637.1000000000001,870.3499999999997
CE,2022-2023,13,217,314,339,720,1001.1999999999998
CE,2022-2023,14,248,360,388,868.1000000000001,1124
CE,2022-2023,15,298.75,449,480,1024.1000000000001,1354.05
CE,2022-2023,16,378,540,578,1220.1000000000001,1667.1
CE,2022-2023,17,456,655,704,1488,1976.3499999999997
CE,2022-2023,18,532,785,844.45,1805.5000000000007,2452.4999999999995
CE,2022-2023,19,637,922,980,2096.4000000000005,2758.4999999999995
CE,2022-2023,20,729.75,1073.5,1162.45,2315.4000000000005,3026.5499999999993
CE,2022-2023,21,825.75,1234.5,1324.9,2773.5000000000005,3638.2999999999997
CE,2022-2023,22,931.75,1357,1469.45,2968.4000000000005,3938.999999999999
CE,2022-2023,23,1039,1535.5,1660,3364,4453.449999999999
CE,2022-2023,24,1172.75,1739.5,1884,3847.4000000000005,4910.05
CE,2022-2023,25,1300,1891,2032.2500000000002,4337.300000000002,5779.249999999998
CE,2022-2023,26,1462,2098,2231,4596.800000000003,5845.999999999999
CE,2022-2023,27,1543,2233,2400.9,4831.4000000000005,6424.499999999999
CE,2022-2023,28,1613,2382,2573.9,5134.200000000001,6940.899999999997
CE,2022-2023,29,1688.5,2466.5,2654,5509.300000000002,6829.049999999998
CE,2022-2023,30,1693,2507,2670.45,5493.2000000000035,7452.4
CE,2022-2023,31,1700,2467.5,2672.45,5650.700000000001,7454.949999999995
CE,2022-2023,32,1687.75,2436,2629.9,5471.500000000003,6860.349999999996
CE,2022-2023,33,1635,2299.5,2452.45,5273.1,7173.149999999998
CE,2022-2023,34,1542.75,2192,2350.9,4876,6156.45
CE,2022-2023,35,1427,2062,2210.45,4726.200000000001,6179.65
CE,2022-2023,36,1306.75,1902,2042,4195.100000000002,5757.3499999999995
CE,2022-2023,37,1241,1754,1869.8000000000002,3951.6000000000013,5015.199999999999
CE,2022-2023,38,1107.25,1587.5,1682.9,3600.500000000001,4648.699999999998
CE,2022-2023,39,1046,1512,1609,3157.6000000000004,4226.25
CE,2022-2023,40,952.75,1358.5,1455.45,2897.2,4055.199999999999
CE,2022-2023,41,831,1214.5,1295.45,2652,3478.5499999999993
CE,2022-2023,42,773,1106,1191,2442.2000000000003,3135.15
CE,2022-2023,43,701,996,1078,2221,2960.4999999999995
CE,2022-2023,44,622.75,894,958.9000000000001,1962.1000000000001,2541.0499999999997
CE,2022-2023,45,564.75,803,863,1756.5000000000007,2449.5499999999993
CE,2022-2023,46,504.75,717,768.45,1595.1000000000001,1983.999999999999
CE,2022-2023,47,448.75,646,684,1404.3000000000004,1898.05
CE,2022-2023,48,403.75,571.5,609.45,1265.1000000000001,1691.1999999999998
CE,2022-2023,49,355,516,552.45,1182.2000000000003,1558.1499999999999
CE,2022-2023,50,307,446,478,1057.4000000000005,1428
CE,2022-2023,51,283,419,448,956.3000000000004,1273.05
CE,2022-2023,52,247,371,392.45000000000005,863.2000000000003,1145.2999999999997
DF,2022-2023,1,46,104,120.45000000000005,464.2000000000003,775.6499999999994
DF,2022-2023,2,45,101,118,461.40000000000055,722.05
DF,2022-2023,3,42,93,111.45000000000005,451,716
DF,2022-2023,4,43,102,117,462,715.4999999999995
DF,2022-2023,5,45,104,121,460.10000000000014,749.1999999999998
DF,2022-2023,6,47,114,132.45000000000005,522,780.05
DF,2022-2023,7,54.75,124.5,144,556.2000000000003,919.2999999999997
DF,2022-2023,8,59,138,157,611.4000000000005,913
DF,2022-2023,9,66,147,171,687,1048.1999999999998
DF,2022-2023,10,75,167,190.45000000000005,750,1136.3999999999996
DF,2022-2023,11,85,185,218,859.2000000000003,1476.5999999999995
DF,2022-2023,12,97,215.5,257.45000000000005,963.1000000000001,1695.4999999999995
DF,2022-2023,13,113,257,290.45000000000005,1191.5000000000007,1810.2499999999998
DF,2022-2023,14,129,291.5,342,1357.700000000001,1968.4999999999995
DF,2022-2023,15,144,345,406,1594.1000000000001,2329.0999999999995
DF,2022-2023,16,174.75,388,458.45000000000005,1835.400000000002,2967.15
DF,2022-2023,17,203,454.5,522,2117.400000000002,3327.5999999999985
DF,2022-2023,18,234.5,522.5,601,2353.5000000000005,3620.2
DF,2022-2023,19,251,570,656.9000000000001,2557.3000000000056,4398.249999999998
DF,2022-2023,20,266.5,615.5,726,2978.500000000001,4539.999999999999
DF,2022-2023,21,319,685,793,3064.3,4987.9
DF,2022-2023,22,325.75,739.5,857.9000000000001,3280.4000000000005,5428.3499999999985
DF,2022-2023,23,343.75,798.5,942.45,3600.5000000000036,6030.1
DF,2022-2023,24,357.75,812,952.3500000000001,3693.0000000000014,5977.499999999997
DF,2022-2023,25,364,854.5,988.45,4087.5000000000045,6622.7999999999965
DF,2022-2023,26,397.75,850,1004,4065.0000000000014,6006.05
DF,2022-2023,27,383,878,1027,3971.700000000001,6465.699999999998
DF,2022-2023,28,407,911.5,1030.3500000000001,4621.2,6829.699999999999
DF,2022-2023,29,397.75,940.5,1073.45,4162.700000000001,6916.649999999999
DF,2022-2023,30,414,960.5,1086.45,4106.800000000004,6375.65
DF,2022-2023,31,382.5,909.5,1057.45,4076.2000000000016,6501.65
DF,2022-2023,32,372,893,1038.9,3977.8000000000025,7014.799999999999
DF,2022-2023,33,358.75,784,906.3500000000001,3631.300000000003,5678.249999999998
DF,2022-2023,34,315.75,759,892.45,3259.6000000000013,5413.199999999997
DF,2022-2023,35,277,636.5,762.45,2845.3000000000034,4714.199999999999
DF,2022-2023,36,236,548,629.45,2574.4000000000033,3962.2
DF,2022-2023,37,187.75,430,498.9000000000001,1937.700000000001,3129
DF,2022-2023,38,150.75,334,384.45000000000005,1516.9000000000012,2299.8499999999985
DF,2022-2023,39,114,259,304,1221.4000000000005,1912.2999999999997
DF,2022-2023,40,92.75,216,255.45000000000005,991.1000000000001,1599.7999999999993
DF,2022-2023,41,75,173.5,203,788.5000000000007,1363.3499999999997
DF,2022-2023,42,65,149,173,691,1057.1
DF,2022-2023,43,57,135.5,160,623.2000000000003,955.6999999999994
DF,2022-2023,44,54,127,146.45000000000005,582.5000000000007,948.05
DF,2022-2023,45,50,123,143.45000000000005,579.1000000000001,821.3499999999997
DF,2022-2023,46,49,117,135,532.5000000000007,852.1999999999998
DF,2022-2023,47,55,116.5,136,544,840.3999999999996
DF,2022-2023,48,54,117.5,137,549.3000000000004,900
DF,2022-2023,49,51,119,137,532,869.0999999999999
DF,2022-2023,50,50,117.5,138,563.2000000000003,834.5999999999995
DF,2022-2023,51,51,119,138,534.1000000000001,742
DF,2022-2023,52,46,110,128,520.1000000000001,829.1499999999999
ES,2022-2023,1,138,278,316,1108.0000000000014,1721.7999999999975
ES,2022-2023,2,154.75,303,342.45000000000005,1237.4000000000005,1935.3499999999997
ES,2022-2023,3,175,340,385.45000000000005,1346.700000000001,2088.2
ES,2022-2023,4,187,369.5,427.35000000000014,1629.2000000000003,2420.2
ES,2022-2023,5,212,390.5,446,1719,2643.299999999999
ES,2022-2023,6,225,453.5,509,1772.6000000000022,2790.3999999999996
ES,2022-2023,7,239.75,455.5,531,1882.800000000001,3275.8499999999995
ES,2022-2023,8,261,507,577.45,1990.1000000000001,3227.3999999999996
ES,2022-2023,9,265,533,609.45,2210.400000000006,3835.8499999999985
ES,2022-2023,10,299,563,642.9000000000001,2395.2000000000007,3894.1499999999987
ES,2022-2023,11,301.5,594.5,677,2604.1000000000004,4311.649999999999
ES,2022-2023,12,293.75,593,664.45,2605.100000000003,4250.5999999999995
ES,2022-2023,13,329,629,706,2566.3000000000015,3937.199999999999
ES,2022-2023,14,326,620.5,706.45,2585.4000000000005,4283.65
ES,2022-2023,15,343,641,706.45,2583.3000000000006,4544.199999999997
ES,2022-2023,16,315,627,707.45,2392.1000000000017,4361.899999999999
ES,2022-2023,17,339,652.5,750.3500000000001,2603.1000000000004,4104.25
ES,2022-2023,18,361.75,678.5,768,2639.1000000000004,4465.799999999999
ES,2022-2023,19,349.75,692,791.9000000000001,2764.100000000004,4572.8499999999985
ES,2022-2023,20,369,699,788,2890.1000000000013,4522.8499999999985
ES,2022-2023,21,378,728.5,829.45,2761.0000000000014,4211.7999999999975
ES,2022-2023,22,371,720.5,815.45,2874.600000000001,4479
ES,2022-2023,23,388,755,846.9000000000001,2854.1000000000013,4356.949999999999
ES,2022-2023,24,395.75,744.5,860,2939.3000000000006,4556.699999999996
ES,2022-2023,25,392.5,740,848.2500000000002,2784.2000000000003,4635.4
ES,2022-2023,26,387,767.5,887.9000000000001,3014.800000000002,4731.899999999998
ES,2022-2023,27,385,735.5,824,2695.1000000000004,4562.499999999998
ES,2022-2023,28,395.75,741,830.45,2684.2000000000003,3928.05
ES,2022-2023,29,377.75,719.5,798,2905.1000000000013,4414.200000000001
ES,2022-2023,30,353,693.5,783,2510,3700.499999999999
ES,2022-2023,31,337,638.5,718.45,2548.9000000000015,3887.3999999999987
ES,2022-2023,32,327.75,636,715.45,2515.800000000001,3770.949999999998
ES,2022-2023,33,309,578.5,659.45,2179.9000000000015,3346.05
ES,2022-2023,34,294,588.5,660.9000000000001,2164.5000000000036,3501.1499999999987
ES,2022-2023,35,276,524,574.9000000000001,1922.0000000000014,3120.2999999999997
ES,2022-2023,36,242.75,468.5,527.45,1896.6000000000035,3145.099999999999
ES,2022-2023,37,220,428,489.45000000000005,1756.700000000001,2720.899999999999
ES,2022-2023,38,196,370,420,1468.3000000000018,2424.6999999999994
ES,2022-2023,39,185,354,402,1354.3000000000004,2152.1499999999996
ES,2022-2023,40,170,317,365,1266.1000000000001,2126.1499999999987
ES,2022-2023,41,154,301,346.45000000000005,1231.700000000001,1929.1499999999999
ES,2022-2023,42,146,285.5,323,1114.5000000000007,1746.1999999999998
ES,2022-2023,43,135,264,298.45000000000005,1022.1000000000001,1571.1999999999998
ES,2022-2023,44,122.75,241,273,937.2000000000016,1450.1999999999998
ES,2022-2023,45,122.75,229.5,254.45000000000005,916.1000000000001,1484.3999999999996
ES,2022-2023,46,115,218,247.45000000000005,891.3000000000004,1424.1499999999999
ES,2022-2023,47,110,214,242,794.4000000000005,1241.3999999999996
ES,2022-2023,48,108,213,238,853.4000000000005,1485.1
ES,2022-2023,49,116,218,244,829.2000000000003,1339.2999999999997
ES,2022-2023,50,114,221.5,247,858.1000000000001,1288
ES,2022-2023,51,122,231,265,958.4000000000005,1456.1
ES,2022-2023,52,125.75,251,284,1039,1609.2499999999998
GO,2022-2023,1,561,726,764.45,1238,1488.2999999999997
GO,2022-2023,2,574,738.5,779,1232.5000000000007,1455.1
GO,2022-2023,3,605,776.5,810.45,1295.3000000000004,1559.6999999999994
GO,2022-2023,4,622,802,837,1376.1000000000001,1676.3499999999997
GO,2022-2023,5,656,853,895,1470,1751.05
GO,2022-2023,6,714,920.5,970,1571.2000000000003,1863.05
GO,2022-2023,7,762.75,991,1039,1690.5000000000007,1994.6499999999994
GO,2022-2023,8,850,1080,1144.45,1830,2206.2
GO,2022-2023,9,907.5,1156,1206,1940.1000000000001,2326.5499999999993
GO,2022-2023,10,980.75,1278,1338.45,2126.500000000001,2592.2
GO,2022-2023,11,1066,1383.5,1447.45,2332.1000000000004,2801.0999999999995
GO,2022-2023,12,1237.75,1601,1685.45,2739.1000000000004,3192.899999999999
GO,2022-2023,13,1508,1933.5,2028.3500000000001,3289,3875.0499999999993
GO,2022-2023,14,1782.75,2291.5,2382,3798.3,4550.05
GO,2022-2023,15,2090.75,2739.5,2862.45,4513.4000000000005,5574.199999999999
GO,2022-2023,16,2464.75,3102,3247.3500000000004,5344.200000000001,6359.75
GO,2022-2023,17,2759.5,3598.5,3764.45,6301.800000000003,7374.05
GO,2022-2023,18,2991.75,3880,4134.45,6547.900000000003,7923.949999999997
GO,2022-2023,19,3302.5,4331.5,4547.35,7428.200000000001,9001.05
GO,2022-2023,20,3557.75,4550.5,4793.8,7782.800000000002,9251.3
GO,2022-2023,21,3629,4703,4963.25,7958.1,9627.699999999999
GO,2022-2023,22,3881,4957.5,5220.700000000001,8439.5,9943.55
GO,2022-2023,23,3912.25,5041,5345,8640.000000000004,9895.499999999998
GO,2022-2023,24,4064,5194.5,5444.45,8784.6,10591.999999999998
GO,2022-2023,25,4104.25,5248.5,5518.6,8874.800000000003,10602.649999999998
GO,2022-2023,26,4060,5222,5449,8743.2,10654.3
GO,2022-2023,27,4084.25,5260.5,5524.1500000000005,8848.400000000001,10548.399999999998
GO,2022-2023,28,4026.75,5180.5,5381.9000000000005,8731.2,10302.399999999998
GO,2022-2023,29,3817.75,4933,5170.450000000001,8372.400000000001,9891.75
GO,2022-2023,30,3703,4729,4977.450000000001,8004.800000000003,9565.199999999999
GO,2022-2023,31,3503.75,4530.5,4740.8,7666.100000000001,9230.050000000001
GO,2022-2023,32,3215.5,4100.5,4260.45,6852.200000000001,8210.349999999999
GO,2022-2023,33,2876,3682.5,3837,6311.600000000001,7585.2
GO,2022-2023,34,2545.5,3226,3406.45,5483.600000000001,6487.399999999997
GO,2022-2023,35,2212.5,2844.5,2970.9500000000007,4769.1,5770.5999999999985
GO,2022-2023,36,1875.25,2383,2492,3976.300000000002,4826.499999999998
GO,2022-2023,37,1571.75,2038,2137.45,3408.2000000000003,4142.05
GO,2022-2023,38,1355,1737,1824,2924.1000000000004,3469.3999999999996
GO,2022-2023,39,1135,1466,1544,2490.3,2947.3
GO,2022-2023,40,978.25,1236,1288.45,2034,2550.5499999999993
GO,2022-2023,41,838,1102,1153,1840.1000000000001,2184.8499999999995
GO,2022-2023,42,746.75,958.5,1005,1623.2000000000003,1933
GO,2022-2023,43,678,864,903,1495.1000000000001,1834.099999999999
GO,2022-2023,44,632,815.5,852,1369.2000000000003,1602
GO,2022-2023,45,584,759,797,1328,1541.2999999999997
GO,2022-2023,46,557,721,756.45,1231,1468.1
GO,2022-2023,47,547,710,744,1213.3000000000004,1416.3999999999996
GO,2022-2023,48,537,688,726,1185,1432.1499999999999
GO,2022-2023,49,543,693,722,1180.1000000000001,1410.1999999999998
GO,2022-2023,50,545,694.5,725,1162.1000000000001,1432.05
GO,2022-2023,51,549,710.5,745,1191,1436.1499999999999
GO,2022-2023,52,561,718,749,1205.3000000000004,1436.1
MA,2022-2023,1,17,30,33,95,134.0999999999999
MA,2022-2023,2,17,29,33,89,125
MA,2022-2023,3,16,29,32,87,123.04999999999995
MA,2022-2023,4,17,31,34,86.10000000000014,123
MA,2022-2023,5,17,29,33,88,124.09999999999991
MA,2022-2023,6,18,30,33,88,124.04999999999995
MA,2022-2023,7,17.75,30,33,88,124
