uf,season,week,P25,P50,P75,P90,P95
SC,2023-2024,31,253,621,1632,5651.500000000001,14306.199999999999
SC,2023-2024,32,216.75,524,1403.75,5968.000000000004,15495.899999999994
SC,2023-2024,33,161.75,411,1248.25,4406.700000000001,11353.199999999995
SC,2023-2024,34,126,318.5,923.5,3518.2000000000003,8122.799999999999
SC,2023-2024,35,95.75,240,696.5,2785.600000000004,6455.5
SC,2023-2024,36,76,180.5,514,1963.9000000000012,5632.999999999993
SC,2023-2024,37,56,135,395,1472.3000000000004,3796.7999999999993
SC,2023-2024,38,40,99,316.25,1010,2808.3499999999976
SC,2023-2024,39,32,74.5,207.25,734.3000000000004,2171.3
SC,2023-2024,40,24,56,163.25,571.1000000000015,1419.3999999999996
SC,2023-2024,41,18,41,122,427.10000000000014,1020.7499999999993
SC,2023-2024,42,14,33,93,290.10000000000014,750.2499999999998
SC,2023-2024,43,11,27,76,244.10000000000014,531.2499999999998
SC,2023-2024,44,9,22,58,201.40000000000055,479.39999999999964
SC,2023-2024,45,8,18,50,159.10000000000014,429.49999999999955
SC,2023-2024,46,7,16,42,136.10000000000014,370.4499999999996
SC,2023-2024,47,6,15,39,125.20000000000027,283.0999999999999
SC,2023-2024,48,6,13,37,113.10000000000014,267.14999999999986
SC,2023-2024,49,5,12,34,109.10000000000014,244
SC,2023-2024,50,5,12,32,101.10000000000014,222.14999999999986
SC,2023-2024,51,5,12,31.25,90.10000000000014,217.04999999999995
SC,2023-2024,52,5,12,31,83,174.24999999999977
SE,2023-2024,1,9,28,75,198.10000000000014,324.0999999999999
SE,2023-2024,2,9,27,69,185,329
SE,2023-2024,3,9,25,71.25,174.10000000000014,301.04999999999995
SE,2023-2024,4,8,26,75,167.10000000000014,306.5499999999995
SE,2023-2024,5,7,22,63.25,160,278.04999999999995
SE,2023-2024,6,7,22,61,165,286.3499999999997
SE,2023-2024,7,7,21,57,137.20000000000027,224.19999999999982
SE,2023-2024,8,6,20,55,130,235.04999999999995
SE,2023-2024,9,6,17,49,119.10000000000014,224.04999999999995
SE,2023-2024,10,5,15,42,114,199.19999999999982
SE,2023-2024,11,5,14,37,95,167.04999999999995
SE,2023-2024,12,4,13,36,85,153.04999999999995
SE,2023-2024,13,4,12,35,81.10000000000014,143.24999999999977
SE,2023-2024,14,4,12,32,80.10000000000014,147.04999999999995
SE,2023-2024,15,4,12,34,85,137
SE,2023-2024,16,4,13,31,82.20000000000027,161.14999999999986
SE,2023-2024,17,4,13,37,96,155
SE,2023-2024,18,5,14,37,91,155.04999999999995
SE,2023-2024,19,4,13,37,89,161
SE,2023-2024,20,5,15,39,92.10000000000014,175.14999999999986
SE,2023-2024,21,5,14,39,100,174.04999999999995
SE,2023-2024,22,5,14,41,101,189.04999999999995
SE,2023-2024,23,5,15,43,103.10000000000014,173.04999999999995
SE,2023-2024,24,5,16,42,116,193.0999999999999
SE,2023-2024,25,6,19,49,116,203
SE,2023-2024,26,6,19,50,129.10000000000014,237
SE,2023-2024,27,7,20,59,153.10000000000014,281
SE,2023-2024,28,8,22,64,156,282.5499999999995
SE,2023-2024,29,8,24,74,178,311.49999999999955
SE,2023-2024,30,10,27,75,187.20000000000027,338.49999999999955
SE,2023-2024,31,11,32,86,205.10000000000014,397.04999999999995
SE,2023-2024,32,13,35,98,252.10000000000014,453.5499999999995
SE,2023-2024,33,14,39,105.25,273.10000000000014,493.04999999999995
SE,2023-2024,34,15,43,114,290,491.2499999999998
SE,2023-2024,35,16,47,130,296.10000000000014,514.0999999999999
SE,2023-2024,36,17,50,127,338.10000000000014,577.05
SE,2023-2024,37,18,51,139.25,340.10000000000014,588.0999999999999
SE,2023-2024,38,18,55,153,340.10000000000014,637.2499999999998
SE,2023-2024,39,19,54,156.25,389.2000000000003,719.4499999999987
SE,2023-2024,40,19,56,155.25,382,730.3499999999997
SE,2023-2024,41,18,57,156,384,704.2499999999998
SE,2023-2024,42,17,50,135,333.10000000000014,594.0999999999999
SE,2023-2024,43,17,50,133,324.70000000000095,601
SE,2023-2024,44,16.75,49,128,307.40000000000055,554.0999999999999
SE,2023-2024,45,15,42,111.5,281.5000000000007,519.3499999999997
SE,2023-2024,46,14,38,106,261.10000000000014,488.04999999999995
SE,2023-2024,47,12,35,95,230.20000000000027,390
SE,2023-2024,48,11,32,84,218,406.14999999999986
SE,2023-2024,49,11,30,84,210,391.04999999999995
SE,2023-2024,50,10,29,83,220.10000000000014,358.04999999999995
SE,2023-2024,51,9,28,75,202,358.04999999999995
SE,2023-2024,52,9,26,73,178.10000000000014,337.0999999999999
SP,2023-2024,1,415,661,1084.25,1856.3000000000004,3065.999999999999
SP,2023-2024,2,448,681,1118.25,2031,3155.3499999999985
SP,2023-2024,3,461,713,1179,2145.2000000000003,3397.3999999999996
SP,2023-2024,4,496.75,748,1215,2281.6000000000004,3768.7999999999993
SP,2023-2024,5,522.75,818.5,1359,2520.1000000000004,3999.25
SP,2023-2024,6,581.75,855.5,1423.5,2557.500000000002,3974.1499999999996
SP,2023-2024,7,623.75,922.5,1546,2796.2000000000003,4341.149999999999
SP,2023-2024,8,689,1030.5,1707.75,3116.7000000000007,5140.05
SP,2023-2024,9,732.75,1129,1869,3566.7000000000007,5744.05
SP,2023-2024,10,826.75,1259,2175.25,4048.1000000000004,6445.449999999998
SP,2023-2024,11,957,1460,2463.5,4553.0000000000055,7577.199999999999
SP,2023-2024,12,1097,1709,2943.25,5830.5000000000055,9246.349999999988
SP,2023-2024,13,1310.5,2085,3640.25,7011.200000000001,10807.599999999999
SP,2023-2024,14,1655.25,2593,4597,8263.600000000006,13331.699999999995
SP,2023-2024,15,1993.75,3143.5,5575.25,10752.100000000006,17679.299999999985
SP,2023-2024,16,2447.75,3930,6844.75,14714.600000000004,23671.499999999996
SP,2023-2024,17,2898,4662.5,8181.25,15867.800000000025,25355.449999999993
SP,2023-2024,18,3397.5,5423.5,9645.75,18506.200000000008,30872.04999999997
SP,2023-2024,19,3920,6302.5,11062.25,21270.90000000002,38415.99999999997
SP,2023-2024,20,4317,6961,12579.25,23169.100000000002,40741.55
SP,2023-2024,21,4762.5,7716,13060.75,25713.90000000001,41940.54999999998
SP,2023-2024,22,5357.5,8535.5,14681.5,29657.000000000015,50194.74999999999
SP,2023-2024,23,5706.75,8907.5,15377.5,28489.500000000025,47254.7
SP,2023-2024,24,6328.25,9665.5,16468.75,29693.4,51187.69999999998
SP,2023-2024,25,6646,10238.5,17379,34285.5,50714.74999999997
SP,2023-2024,26,7013.75,10740,18008.75,34660.4,55100.849999999984
SP,2023-2024,27,7261.5,10994.5,18330.25,34548.10000000003,50636.89999999998
SP,2023-2024,28,7272,11041.5,18044.75,34681.4,52654.19999999999
SP,2023-2024,29,6698,10300,17256.25,29307.500000000015,46305.19999999999
SP,2023-2024,30,5963.75,9138,15449,28736.300000000017,43897.049999999996
SP,2023-2024,31,5331,7852.5,13496.5,24998.100000000006,42264.94999999998
SP,2023-2024,32,4448.75,6593,11094.5,20284.200000000004,33317.09999999997
SP,2023-2024,33,3520.25,5289,8600.5,15042.800000000014,27155.74999999999
SP,2023-2024,34,2817.75,4159,6940,12472.700000000013,19422.9
SP,2023-2024,35,2147.5,3306.5,5370.25,10219.900000000003,14888.499999999995
SP,2023-2024,36,1654,2487,4168.25,7440.600000000009,13155.25
SP,2023-2024,37,1300.5,1922.5,3137.5,5995.600000000007,8998.499999999996
SP,2023-2024,38,1025,1556,2597.5,4631.100000000002,7339.5
SP,2023-2024,39,803.75,1215,2050,3547.1000000000004,5591.549999999999
SP,2023-2024,40,648,997.5,1676,2935.7000000000035,4721.299999999999
SP,2023-2024,41,563.75,825.5,1375.75,2465.2,3829.999999999998
SP,2023-2024,42,478.75,709.5,1153.25,2083.100000000003,3004.1499999999996
SP,2023-2024,43,402,642.5,1052.5,1802.2000000000003,2967.299999999999
SP,2023-2024,44,373.75,575.5,951,1669.1000000000001,2519.5499999999997
SP,2023-2024,45,350,536,886.25,1572.5000000000007,2695.899999999997
SP,2023-2024,46,337,510.5,879,1628.1000000000001,2495
SP,2023-2024,47,341.75,513.5,843.5,1421.6000000000008,2275.25
SP,2023-2024,48,342,496.5,843,1542,2527.9499999999994
SP,2023-2024,49,350,533.5,854,1620.3000000000004,2569.5999999999995
SP,2023-2024,50,364.75,556,929.25,1708,2703.999999999999
SP,2023-2024,51,387,594,1018.5,1792.800000000001,2939.05
SP,2023-2024,52,410.75,624.5,1056.25,1849.4000000000005,2881.1499999999996
TO,2023-2024,1,15,28,52,94,138.04999999999995
TO,2023-2024,2,17,32,58,109,153
TO,2023-2024,3,20.75,38,68,123,183.04999999999995
TO,2023-2024,4,23.75,45,86,152.10000000000014,215
TO,2023-2024,5,29,54,100,175.10000000000014,253.04999999999995
TO,2023-2024,6,35,63,120,213,306.04999999999995
TO,2023-2024,7,41,76.5,143,261.10000000000014,363.14999999999986
TO,2023-2024,8,48,88,164,292,415
TO,2023-2024,9,52,98,178.25,321.2000000000003,473
TO,2023-2024,10,57,101,194,364.10000000000014,520.1999999999998
TO,2023-2024,11,62,113,221,378,564.1999999999998
TO,2023-2024,12,67,122,232,410.2000000000003,614.05
TO,2023-2024,13,75,134,244,473.2000000000003,694.0999999999999
TO,2023-2024,14,81,144,268,499,709.1999999999998
TO,2023-2024,15,88,160,299,538.1000000000001,777.1499999999999
TO,2023-2024,16,101,185,340,598.2000000000003,879.2999999999997
TO,2023-2024,17,106.75,194,342.5,606.1000000000001,870.4999999999995
TO,2023-2024,18,110,197,366,659.4000000000005,961
TO,2023-2024,19,111.75,207,372.5,663.4000000000005,1006.0999999999999
TO,2023-2024,20,116,202,360.25,651.1000000000001,977.1499999999999
TO,2023-2024,21,114,204,371.25,648.1000000000001,952.05
TO,2023-2024,22,115,208,365,628,878.4999999999995
TO,2023-2024,23,112,203,354.25,619.2000000000003,919.05
TO,2023-2024,24,114,198,363.25,620,869.05
TO,2023-2024,25,115,197,355,621.1000000000001,946.1999999999998
TO,2023-2024,26,109,202,349,598,928
TO,2023-2024,27,111,192,337.25,599.2000000000003,880.05
TO,2023-2024,28,109,199,351.25,612,876.3499999999997
TO,2023-2024,29,104,185,336.25,570,827.05
TO,2023-2024,30,93.75,178,323.25,564.1000000000001,782.3499999999997
TO,2023-2024,31,94,165,304,528.1000000000001,723.099999999999
TO,2023-2024,32,82,150,267,486.10000000000014,690.1499999999999
TO,2023-2024,33,73,130,235.25,416.10000000000014,632.05
TO,2023-2024,34,61,112,204,363.10000000000014,577.6999999999994
TO,2023-2024,35,51,95.5,177,302.10000000000014,449.14999999999986
TO,2023-2024,36,44,78.5,142,261.10000000000014,376.0999999999999
TO,2023-2024,37,37,67,120,213,308.0999999999999
TO,2023-2024,38,31,57,107,189.20000000000027,286
TO,2023-2024,39,27,49,93,161.10000000000014,230.04999999999995
TO,2023-2024,40,23,45,80,136,196.0999999999999
TO,2023-2024,41,21,39,70.25,123.10000000000014,186.04999999999995
TO,2023-2024,42,19,35,61,115,160.04999999999995
TO,2023-2024,43,17,31,57,99.10000000000014,151
TO,2023-2024,44,15,29,52,90.10000000000014,133.04999999999995
TO,2023-2024,45,15,27,48,86,125.04999999999995
TO,2023-2024,46,14,25,47,81,124.14999999999986
TO,2023-2024,47,13,24,44,78,106.09999999999991
TO,2023-2024,48,13,23,41,72.10000000000014,111.04999999999995
TO,2023-2024,49,12,22,41,74,108
TO,2023-2024,50,12,22,41,70,108
TO,2023-2024,51,12,23,43,81,113
TO,2023-2024,52,13,25,45,80,117.04999999999995
AC,2024-2025,1,23,45,86,148.10000000000014,204
AC,2024-2025,2,28,53,99,181.10000000000014,251.04999999999995
AC,2024-2025,3,34,62,121,209.10000000000014,312
AC,2024-2025,4,40,75,137,254.10000000000014,350.0999999999999
AC,2024-2025,5,44.75,89,165.25,295,422.04999999999995
AC,2024-2025,6,52,102,189,337.10000000000014,489.1999999999998
AC,2024-2025,7,62,112,212,380.40000000000055,527.1499999999999
AC,2024-2025,8,69,134,243.25,429.10000000000014,617.05
AC,2024-2025,9,81,145,267.25,471,679.2499999999998
AC,2024-2025,10,82,154,295,512.2000000000003,715.1999999999998
AC,2024-2025,11,84,172.5,319,565.1000000000001,777.1499999999999
AC,2024-2025,12,91,176.5,332.25,572,800.3999999999996
AC,2024-2025,13,103,203,370.25,642,971.05
AC,2024-2025,14,108,208,377,669.1000000000001,970.0999999999999
AC,2024-2025,15,118,225.5,409,743.1000000000001,1030.1999999999998
AC,2024-2025,16,115.75,226,419,747.6000000000008,1033.1
AC,2024-2025,17,116,218.5,413.25,720.700000000001,1044.2499999999998
AC,2024-2025,18,114,214,389,721.5000000000007,997.5999999999995
AC,2024-2025,19,102.75,190,364.25,629,887.5499999999995
AC,2024-2025,20,94,181,332,560.1000000000001,761.2999999999997
AC,2024-2025,21,84,167,301,507,712.05
AC,2024-2025,22,76,145,266,484,650.4499999999996
AC,2024-2025,23,65,125,221,391,583.1499999999999
AC,2024-2025,24,57,113,208.25,348.10000000000014,492.04999999999995
AC,2024-2025,25,51,95,182,321.2000000000003,475.04999999999995
AC,2024-2025,26,46,92,163,278.10000000000014,399.0999999999999
AC,2024-2025,27,42,82,152,267.2000000000003,387.04999999999995
AC,2024-2025,28,38,74,138,233,344.14999999999986
AC,2024-2025,29,35,68,126,219,322.0999999999999
AC,2024-2025,30,31,60,115,199,284
AC,2024-2025,31,29,55,103,177.10000000000014,252.04999999999995
AC,2024-2025,32,26,53,93,161,238.04999999999995
AC,2024-2025,33,22,44,80,141.10000000000014,202.04999999999995
AC,2024-2025,34,20,38,70,128,186
AC,2024-2025,35,18,34,62,112,162
AC,2024-2025,36,16,31,56.25,97,134
AC,2024-2025,37,15,27,53,92.10000000000014,134.04999999999995
AC,2024-2025,38,14,26,47,88,116
AC,2024-2025,39,13,24,45,83,115
AC,2024-2025,40,12,23,45,77,102
AC,2024-2025,41,12,23,43,75,112
AC,2024-2025,42,11,22,42,71,108.04999999999995
AC,2024-2025,43,11,20,39,70.10000000000014,94.04999999999995
AC,2024-2025,44,10,21,39,69,97
AC,2024-2025,45,11,20,38,67,99.09999999999991
AC,2024-2025,46,11,21,40,66.10000000000014,98
AC,2024-2025,47,11,21,40,71,104.04999999999995
AC,2024-2025,48,12,23,45,78.10000000000014,113.04999999999995
AC,2024-2025,49,13,25,47,83,120.04999999999995
AC,2024-2025,50,15,29,55,96.10000000000014,136.14999999999986
AC,2024-2025,51,17,33,65,113,164
AC,2024-2025,52,21,40,72,131.20000000000027,183
AL,2024-2025,1,47.75,99,212,447.10000000000014,758.1999999999998
AL,2024-2025,2,46,101,219.25,440.10000000000014,644
AL,2024-2025,3,41,91,184,402,608.4999999999995
AL,2024-2025,4,39,81,183,395.5000000000007,640.05
AL,2024-2025,5,38,82,174,355.2000000000003,541
AL,2024-2025,6,36,77,166.5,347,564
AL,2024-2025,7,34,71,150.25,307.10000000000014,462.04999999999995
AL,2024-2025,8,31,67.5,138,291,484.04999999999995
AL,2024-2025,9,30,61,131,279.3000000000004,456.04999999999995
AL,2024-2025,10,28,58,122,264,419.14999999999986
AL,2024-2025,11,27,58,126,252,397.14999999999986
AL,2024-2025,12,28,59,120,252.20000000000027,388.2499999999998
AL,2024-2025,13,28,60,126,259.10000000000014,426.14999999999986
AL,2024-2025,14,29,60.5,135,265,394.0999999999999
AL,2024-2025,15,30,64,138.25,300,499
AL,2024-2025,16,32,70,148,301.40000000000055,489.0999999999999
AL,2024-2025,17,35,74,162,329.10000000000014,487.4499999999996
AL,2024-2025,18,38,84,175,348.2000000000003,536
AL,2024-2025,19,42,87,190.25,396.10000000000014,664.1999999999998
AL,2024-2025,20,45,96,201.25,424,721.4999999999995
AL,2024-2025,21,47,104,224,443,758
AL,2024-2025,22,53,108,241.25,512.2000000000003,831.05
AL,2024-2025,23,59,121,262.25,530.1000000000001,819.0999999999999
AL,2024-2025,24,62,131,284.25,581.1000000000001,995.1499999999999
AL,2024-2025,25,64,144,309,636.700000000001,1013.2999999999997
AL,2024-2025,26,73,153,323,696.2000000000003,1064.6999999999994
AL,2024-2025,27,80,173.5,360,793.4000000000005,1281.049999999999
AL,2024-2025,28,86,182,395.25,792.1000000000001,1304.5999999999995
AL,2024-2025,29,95.75,204,410.25,848.2000000000003,1370.5499999999995
AL,2024-2025,30,104,213,447.25,957.5000000000007,1481.05
AL,2024-2025,31,111.75,232.5,492.5,1041.2000000000016,1588.6499999999994
AL,2024-2025,32,120.75,253,536,1128.1000000000001,1865.1
AL,2024-2025,33,130,270.5,554.25,1152.3000000000018,1900.099999999999
AL,2024-2025,34,130,275,572,1252.3000000000004,1971.049999999999
AL,2024-2025,35,128,284,621.25,1310.1000000000001,2047.8499999999983
AL,2024-2025,36,137,299.5,645,1332,2135.4999999999986
AL,2024-2025,37,133,285.5,613,1309.400000000002,2024.049999999999
AL,2024-2025,38,131,285,594,1246.0000000000014,2059.7999999999993
AL,2024-2025,39,130.75,296,585,1233.4000000000005,1999.8999999999983
AL,2024-2025,40,123,265.5,564,1222.1000000000001,2027.1999999999998
AL,2024-2025,41,117,256,563.75,1145.4000000000005,1819.2499999999998
AL,2024-2025,42,110,244,523.25,1069,1694.049999999999
AL,2024-2025,43,110,222,467,970.1000000000001,1527.05
AL,2024-2025,44,96,210,442,868.6000000000008,1533.2499999999998
AL,2024-2025,45,93,193,398,876.1000000000001,1266.2499999999989
AL,2024-2025,46,82,171,354,707.3000000000004,1131.05
AL,2024-2025,47,70,151,336,673.2000000000003,1033.1499999999999
AL,2024-2025,48,66,147,296,627.1000000000001,1045.1499999999999
AL,2024-2025,49,61.75,132,283.5,617.1000000000001,942
AL,2024-2025,50,59,127,274,530.2000000000003,847.1499999999999
AL,2024-2025,51,57,119,255.25,500,751.6999999999994
AL,2024-2025,52,52,107,241,516.1000000000001,804
AM,2024-2025,1,35,59,99,168.10000000000014,232
AM,2024-2025,2,35,58.5,99,170,229
AM,2024-2025,3,37,60,102,171,239.14999999999986
AM,2024-2025,4,38,61,102,171.10000000000014,236.14999999999986
AM,2024-2025,5,39,64,107,175,238.0999999999999
AM,2024-2025,6,42,68,110.25,180,249
AM,2024-2025,7,47,74,123,205,275.0999999999999
AM,2024-2025,8,48,79,129,216,297
AM,2024-2025,9,55,85,139,221,321.2499999999998
AM,2024-2025,10,56,92,151,242,334.0999999999999
AM,2024-2025,11,61,97,159,249.10000000000014,337
AM,2024-2025,12,67,107,175,275,390.2999999999997
AM,2024-2025,13,73,116,188.25,306,407.04999999999995
AM,2024-2025,14,81,129,206,319.10000000000014,451.04999999999995
AM,2024-2025,15,87,140,227,355.2000000000003,472.14999999999986
AM,2024-2025,16,90,143,230.25,389.10000000000014,488.14999999999986
AM,2024-2025,17,97,151,238.25,372,492.0999999999999
AM,2024-2025,18,98,159,254,404.10000000000014,539.0999999999999
AM,2024-2025,19,104,159,253,409.10000000000014,543.1499999999999
AM,2024-2025,20,101,163,259.25,403,548.0999999999999
AM,2024-2025,21,101,162,257,405.10000000000014,530.0999999999999
AM,2024-2025,22,97,156,249,405,542
AM,2024-2025,23,95,149,243,377,509.3499999999997
AM,2024-2025,24,91,144,235,367.10000000000014,492.04999999999995
AM,2024-2025,25,85,137,219.25,339.10000000000014,470.2499999999998
AM,2024-2025,26,80,133,214,342.10000000000014,452.0999999999999
AM,2024-2025,27,79,120,192,297.10000000000014,408
AM,2024-2025,28,72.75,112,179,293.2000000000003,398.04999999999995
AM,2024-2025,29,68,104,170.25,278,355.04999999999995
AM,2024-2025,30,60,96,161.25,250.10000000000014,348
AM,2024-2025,31,57,92,149,236.10000000000014,316.1999999999998
AM,2024-2025,32,53,86,142,217,293.04999999999995
AM,2024-2025,33,49,80,130,211.10000000000014,289
AM,2024-2025,34,45,75,120,200,269
AM,2024-2025,35,41,70,113,184,236.0999999999999
AM,2024-2025,36,39,64,106,172,225
AM,2024-2025,37,37,60,101,164.10000000000014,214.04999999999995
AM,2024-2025,38,37,58,95,153.10000000000014,205
AM,2024-2025,39,35,57,89,146,205
AM,2024-2025,40,32,55,89,138.10000000000014,190.04999999999995
AM,2024-2025,41,32,52,85,141,185
AM,2024-2025,42,30.75,51,85,130,183.04999999999995
AM,2024-2025,43,30,50,82,127,171
AM,2024-2025,44,29,48,78,124,174
AM,2024-2025,45,29,47,80,134,185.04999999999995
AM,2024-2025,46,29,48,80,133.10000000000014,178
AM,2024-2025,47,30,49,83.25,143,190.0999999999999
AM,2024-2025,48,31,51,86,146,199
AM,2024-2025,49,32,53,92,154,211.04999999999995
AM,2024-2025,50,33,54.5,91,148,214.04999999999995
AM,2024-2025,51,34,57,97.25,165,229
AM,2024-2025,52,36,58,100,171,230
AP,2024-2025,1,2,7,20,51,100
AP,2024-2025,2,2,6.5,18,50,85
AP,2024-2025,3,2,6,18,44,87
AP,2024-2025,4,2,5,15,38,74.04999999999995
AP,2024-2025,5,2,5,14,37,61.049999999999955
AP,2024-2025,6,1,5,13,34,60
AP,2024-2025,7,1,4,12,32,53.09999999999991
AP,2024-2025,8,1,4,12,29,62
AP,2024-2025,9,1,4,12,29,56
AP,2024-2025,10,1,5,12,35.100000000000136,67
AP,2024-2025,11,2,5,15,37,70.09999999999991
AP,2024-2025,12,2,6,17,43,80
AP,2024-2025,13,2,8,21,54,106
AP,2024-2025,14,3,9,25,65.10000000000014,121.09999999999991
AP,2024-2025,15,4,11,30,76.10000000000014,134.14999999999986
AP,2024-2025,16,4,13,35,92,155
AP,2024-2025,17,5,13,36,102,188.0999999999999
AP,2024-2025,18,5,15,45,118,231.04999999999995
AP,2024-2025,19,5,17,48,123,238.04999999999995
AP,2024-2025,20,6,18,49,127.10000000000014,235
AP,2024-2025,21,6,18,50,130,240.0999999999999
AP,2024-2025,22,6,19,54,135,263.2499999999998
AP,2024-2025,23,6,18,48,119.10000000000014,236.14999999999986
AP,2024-2025,24,6,17,49.25,130,228.74999999999932
AP,2024-2025,25,6,16,45.25,116,216.34999999999968
AP,2024-2025,26,5,16,41,106,211.04999999999995
AP,2024-2025,27,5,15,41,98.10000000000014,191.19999999999982
AP,2024-2025,28,5,14,38.25,97.10000000000014,172
AP,2024-2025,29,4,13,36,95,165.14999999999986
AP,2024-2025,30,4,12,32,83.20000000000027,159.19999999999982
AP,2024-2025,31,3,11,30,75,125.04999999999995
AP,2024-2025,32,3,10,28,78,136.04999999999995
AP,2024-2025,33,3,9,26,70,123.09999999999991
AP,2024-2025,34,3,9,24,60.100000000000136,116.09999999999991
AP,2024-2025,35,3,8,22,61,111
AP,2024-2025,36,3,8,20,53,113
AP,2024-2025,37,2,8,21,57.100000000000136,112.04999999999995
AP,2024-2025,38,2,8,21.25,58,103.04999999999995
AP,2024-2025,39,2,8,22,60,107
AP,2024-2025,40,2,8,22,61.100000000000136,108
